Node	1	2	3	4
19618	NoUnit	NoUnit	NoUnit	NoUnit
19619	NoUnit	NoUnit	NoUnit	NoUnit
19620	NoUnit	NoUnit	NoUnit	NoUnit
19621	NoUnit	NoUnit	NoUnit	NoUnit
19622	NoUnit	NoUnit	NoUnit	NoUnit
19623	NoUnit	NoUnit	NoUnit	NoUnit
19624	NoUnit	NoUnit	NoUnit	NoUnit
19625	NoUnit	NoUnit	NoUnit	NoUnit
19626	NoUnit	NoUnit	NoUnit	NoUnit
19627	NoUnit	NoUnit	NoUnit	NoUnit
19628	NoUnit	NoUnit	NoUnit	NoUnit
19629	NoUnit	NoUnit	NoUnit	NoUnit
19630	NoUnit	NoUnit	NoUnit	NoUnit
19631	NoUnit	NoUnit	NoUnit	NoUnit
19632	NoUnit	NoUnit	NoUnit	NoUnit
19633	NoUnit	NoUnit	NoUnit	NoUnit
19634	NoUnit	NoUnit	NoUnit	NoUnit
19635	NoUnit	NoUnit	NoUnit	NoUnit
19636	NoUnit	NoUnit	NoUnit	NoUnit
19637	NoUnit	NoUnit	NoUnit	NoUnit
19638	NoUnit	NoUnit	NoUnit	NoUnit
19639	NoUnit	NoUnit	NoUnit	NoUnit
19640	NoUnit	NoUnit	NoUnit	NoUnit
19641	NoUnit	NoUnit	NoUnit	NoUnit
19642	NoUnit	NoUnit	NoUnit	NoUnit
19643	NoUnit	NoUnit	NoUnit	NoUnit
19644	NoUnit	NoUnit	NoUnit	NoUnit
19645	NoUnit	NoUnit	NoUnit	NoUnit
19646	NoUnit	NoUnit	NoUnit	NoUnit
19647	NoUnit	NoUnit	NoUnit	NoUnit
19648	NoUnit	NoUnit	NoUnit	NoUnit
19649	NoUnit	NoUnit	NoUnit	NoUnit
19650	NoUnit	NoUnit	NoUnit	NoUnit
19651	NoUnit	NoUnit	NoUnit	NoUnit
19652	NoUnit	NoUnit	NoUnit	NoUnit
19653	NoUnit	NoUnit	NoUnit	NoUnit
19654	NoUnit	NoUnit	NoUnit	NoUnit
19655	NoUnit	NoUnit	NoUnit	NoUnit
19656	NoUnit	NoUnit	NoUnit	NoUnit
19657	NoUnit	NoUnit	NoUnit	NoUnit
19658	NoUnit	NoUnit	NoUnit	NoUnit
19659	NoUnit	NoUnit	NoUnit	NoUnit
19660	NoUnit	NoUnit	NoUnit	NoUnit
19661	NoUnit	NoUnit	NoUnit	NoUnit
19662	NoUnit	NoUnit	NoUnit	NoUnit
19663	NoUnit	NoUnit	NoUnit	NoUnit
19664	NoUnit	NoUnit	NoUnit	NoUnit
19665	NoUnit	NoUnit	NoUnit	NoUnit
19666	NoUnit	NoUnit	NoUnit	NoUnit
19667	NoUnit	NoUnit	NoUnit	NoUnit
19668	NoUnit	NoUnit	NoUnit	NoUnit
19669	NoUnit	NoUnit	NoUnit	NoUnit
19670	NoUnit	NoUnit	NoUnit	NoUnit
19671	NoUnit	NoUnit	NoUnit	NoUnit
19672	NoUnit	NoUnit	NoUnit	NoUnit
19673	NoUnit	NoUnit	NoUnit	NoUnit
19674	NoUnit	NoUnit	NoUnit	NoUnit
19675	NoUnit	NoUnit	NoUnit	NoUnit
19676	NoUnit	NoUnit	NoUnit	NoUnit
19677	NoUnit	NoUnit	NoUnit	NoUnit
19678	NoUnit	NoUnit	NoUnit	NoUnit
19679	NoUnit	NoUnit	NoUnit	NoUnit
19680	NoUnit	NoUnit	NoUnit	NoUnit
19681	NoUnit	NoUnit	NoUnit	NoUnit
19682	NoUnit	NoUnit	NoUnit	NoUnit
19683	NoUnit	NoUnit	NoUnit	NoUnit
19684	NoUnit	NoUnit	NoUnit	NoUnit
19685	NoUnit	NoUnit	NoUnit	NoUnit
19686	NoUnit	NoUnit	NoUnit	NoUnit
19687	NoUnit	NoUnit	NoUnit	NoUnit
19688	NoUnit	NoUnit	NoUnit	NoUnit
19689	NoUnit	NoUnit	NoUnit	NoUnit
19690	NoUnit	NoUnit	NoUnit	NoUnit
19691	NoUnit	NoUnit	NoUnit	NoUnit
19692	NoUnit	NoUnit	NoUnit	NoUnit
19693	NoUnit	NoUnit	NoUnit	NoUnit
19694	NoUnit	NoUnit	NoUnit	NoUnit
19695	NoUnit	NoUnit	NoUnit	NoUnit
19696	NoUnit	NoUnit	NoUnit	NoUnit
19697	NoUnit	NoUnit	NoUnit	NoUnit
19698	NoUnit	NoUnit	NoUnit	NoUnit
19699	NoUnit	NoUnit	NoUnit	NoUnit
19700	NoUnit	NoUnit	NoUnit	NoUnit
19701	NoUnit	NoUnit	NoUnit	NoUnit
19702	NoUnit	NoUnit	NoUnit	NoUnit
19703	NoUnit	NoUnit	NoUnit	NoUnit
19704	NoUnit	NoUnit	NoUnit	NoUnit
19705	NoUnit	NoUnit	NoUnit	NoUnit
19706	NoUnit	NoUnit	NoUnit	NoUnit
19707	NoUnit	NoUnit	NoUnit	NoUnit
19708	NoUnit	NoUnit	NoUnit	NoUnit
19709	NoUnit	NoUnit	NoUnit	NoUnit
19710	NoUnit	NoUnit	NoUnit	NoUnit
19711	NoUnit	NoUnit	NoUnit	NoUnit
19712	NoUnit	NoUnit	NoUnit	NoUnit
19713	NoUnit	NoUnit	NoUnit	NoUnit
19714	NoUnit	NoUnit	NoUnit	NoUnit
19715	NoUnit	NoUnit	NoUnit	NoUnit
19716	NoUnit	NoUnit	NoUnit	NoUnit
19717	NoUnit	NoUnit	NoUnit	NoUnit
19718	NoUnit	NoUnit	NoUnit	NoUnit
19719	NoUnit	NoUnit	NoUnit	NoUnit
19720	NoUnit	NoUnit	NoUnit	NoUnit
19721	NoUnit	NoUnit	NoUnit	NoUnit
19722	NoUnit	NoUnit	NoUnit	NoUnit
19723	NoUnit	NoUnit	NoUnit	NoUnit
19724	NoUnit	NoUnit	NoUnit	NoUnit
19725	NoUnit	NoUnit	NoUnit	NoUnit
19726	NoUnit	NoUnit	NoUnit	NoUnit
19727	NoUnit	NoUnit	NoUnit	NoUnit
19728	NoUnit	NoUnit	NoUnit	NoUnit
19729	NoUnit	NoUnit	NoUnit	NoUnit
19730	NoUnit	NoUnit	NoUnit	NoUnit
19731	NoUnit	NoUnit	NoUnit	NoUnit
19732	NoUnit	NoUnit	NoUnit	NoUnit
19733	NoUnit	NoUnit	NoUnit	NoUnit
19734	NoUnit	NoUnit	NoUnit	NoUnit
19735	NoUnit	NoUnit	NoUnit	NoUnit
19736	NoUnit	NoUnit	NoUnit	NoUnit
19737	NoUnit	NoUnit	NoUnit	NoUnit
19738	NoUnit	NoUnit	NoUnit	NoUnit
19739	NoUnit	NoUnit	NoUnit	NoUnit
19740	NoUnit	NoUnit	NoUnit	NoUnit
19741	NoUnit	NoUnit	NoUnit	NoUnit
19742	NoUnit	NoUnit	NoUnit	NoUnit
19743	NoUnit	NoUnit	NoUnit	NoUnit
19744	NoUnit	NoUnit	NoUnit	NoUnit
19745	NoUnit	NoUnit	NoUnit	NoUnit
19746	NoUnit	NoUnit	NoUnit	NoUnit
19747	NoUnit	NoUnit	NoUnit	NoUnit
19748	NoUnit	NoUnit	NoUnit	NoUnit
19749	NoUnit	NoUnit	NoUnit	NoUnit
19750	NoUnit	NoUnit	NoUnit	NoUnit
19751	NoUnit	NoUnit	NoUnit	NoUnit
19752	NoUnit	NoUnit	NoUnit	NoUnit
19753	NoUnit	NoUnit	NoUnit	NoUnit
19754	NoUnit	NoUnit	NoUnit	NoUnit
19755	NoUnit	NoUnit	NoUnit	NoUnit
19756	NoUnit	NoUnit	NoUnit	NoUnit
19757	NoUnit	NoUnit	NoUnit	NoUnit
19758	NoUnit	NoUnit	NoUnit	NoUnit
19759	NoUnit	NoUnit	NoUnit	NoUnit
19760	NoUnit	NoUnit	NoUnit	NoUnit
19761	NoUnit	NoUnit	NoUnit	NoUnit
19762	NoUnit	NoUnit	NoUnit	NoUnit
19763	NoUnit	NoUnit	NoUnit	NoUnit
19764	NoUnit	NoUnit	NoUnit	NoUnit
19765	NoUnit	NoUnit	NoUnit	NoUnit
19766	NoUnit	NoUnit	NoUnit	NoUnit
19767	NoUnit	NoUnit	NoUnit	NoUnit
19768	NoUnit	NoUnit	NoUnit	NoUnit
19769	NoUnit	NoUnit	NoUnit	NoUnit
19770	NoUnit	NoUnit	NoUnit	NoUnit
19771	NoUnit	NoUnit	NoUnit	NoUnit
19772	NoUnit	NoUnit	NoUnit	NoUnit
19773	NoUnit	NoUnit	NoUnit	NoUnit
19774	NoUnit	NoUnit	NoUnit	NoUnit
19775	NoUnit	NoUnit	NoUnit	NoUnit
19776	NoUnit	NoUnit	NoUnit	NoUnit
19777	NoUnit	NoUnit	NoUnit	NoUnit
19778	NoUnit	NoUnit	NoUnit	NoUnit
19779	NoUnit	NoUnit	NoUnit	NoUnit
19780	NoUnit	NoUnit	NoUnit	NoUnit
19781	NoUnit	NoUnit	NoUnit	NoUnit
19782	NoUnit	NoUnit	NoUnit	NoUnit
19783	NoUnit	NoUnit	NoUnit	NoUnit
19784	NoUnit	NoUnit	NoUnit	NoUnit
19785	NoUnit	NoUnit	NoUnit	NoUnit
19786	NoUnit	NoUnit	NoUnit	NoUnit
19787	NoUnit	NoUnit	NoUnit	NoUnit
19788	NoUnit	NoUnit	NoUnit	NoUnit
19789	NoUnit	NoUnit	NoUnit	NoUnit
19790	NoUnit	NoUnit	NoUnit	NoUnit
19791	NoUnit	NoUnit	NoUnit	NoUnit
19792	NoUnit	NoUnit	NoUnit	NoUnit
19793	NoUnit	NoUnit	NoUnit	NoUnit
19794	NoUnit	NoUnit	NoUnit	NoUnit
19795	NoUnit	NoUnit	NoUnit	NoUnit
19796	NoUnit	NoUnit	NoUnit	NoUnit
19797	NoUnit	NoUnit	NoUnit	NoUnit
19798	NoUnit	NoUnit	NoUnit	NoUnit
19799	NoUnit	NoUnit	NoUnit	NoUnit
19800	NoUnit	NoUnit	NoUnit	NoUnit
19801	NoUnit	NoUnit	NoUnit	NoUnit
19802	NoUnit	NoUnit	NoUnit	NoUnit
19803	NoUnit	NoUnit	NoUnit	NoUnit
19804	NoUnit	NoUnit	NoUnit	NoUnit
19805	NoUnit	NoUnit	NoUnit	NoUnit
19806	NoUnit	NoUnit	NoUnit	NoUnit
19807	NoUnit	NoUnit	NoUnit	NoUnit
19808	NoUnit	NoUnit	NoUnit	NoUnit
19809	NoUnit	NoUnit	NoUnit	NoUnit
19810	NoUnit	NoUnit	NoUnit	NoUnit
19811	NoUnit	NoUnit	NoUnit	NoUnit
19812	NoUnit	NoUnit	NoUnit	NoUnit
19813	NoUnit	NoUnit	NoUnit	NoUnit
19814	NoUnit	NoUnit	NoUnit	NoUnit
19815	NoUnit	NoUnit	NoUnit	NoUnit
19816	NoUnit	NoUnit	NoUnit	NoUnit
19817	NoUnit	NoUnit	NoUnit	NoUnit
19818	NoUnit	NoUnit	NoUnit	NoUnit
19819	NoUnit	NoUnit	NoUnit	NoUnit
19820	NoUnit	NoUnit	NoUnit	NoUnit
19821	NoUnit	NoUnit	NoUnit	NoUnit
19822	NoUnit	NoUnit	NoUnit	NoUnit
19823	NoUnit	NoUnit	NoUnit	NoUnit
19824	NoUnit	NoUnit	NoUnit	NoUnit
19825	NoUnit	NoUnit	NoUnit	NoUnit
19826	NoUnit	NoUnit	NoUnit	NoUnit
19827	NoUnit	NoUnit	NoUnit	NoUnit
19828	NoUnit	NoUnit	NoUnit	NoUnit
19829	NoUnit	NoUnit	NoUnit	NoUnit
19830	NoUnit	NoUnit	NoUnit	NoUnit
19831	NoUnit	NoUnit	NoUnit	NoUnit
19832	NoUnit	NoUnit	NoUnit	NoUnit
19833	NoUnit	NoUnit	NoUnit	NoUnit
19834	NoUnit	NoUnit	NoUnit	NoUnit
19835	NoUnit	NoUnit	NoUnit	NoUnit
19836	NoUnit	NoUnit	NoUnit	NoUnit
19837	NoUnit	NoUnit	NoUnit	NoUnit
19838	NoUnit	NoUnit	NoUnit	NoUnit
19839	NoUnit	NoUnit	NoUnit	NoUnit
19840	NoUnit	NoUnit	NoUnit	NoUnit
19841	NoUnit	NoUnit	NoUnit	NoUnit
19842	NoUnit	NoUnit	NoUnit	NoUnit
19843	NoUnit	NoUnit	NoUnit	NoUnit
19844	NoUnit	NoUnit	NoUnit	NoUnit
19845	NoUnit	NoUnit	NoUnit	NoUnit
19846	NoUnit	NoUnit	NoUnit	NoUnit
19847	NoUnit	NoUnit	NoUnit	NoUnit
19848	NoUnit	NoUnit	NoUnit	NoUnit
19849	NoUnit	NoUnit	NoUnit	NoUnit
19850	NoUnit	NoUnit	NoUnit	NoUnit
19851	NoUnit	NoUnit	NoUnit	NoUnit
19852	NoUnit	NoUnit	NoUnit	NoUnit
19853	NoUnit	NoUnit	NoUnit	NoUnit
19854	NoUnit	NoUnit	NoUnit	NoUnit
19855	NoUnit	NoUnit	NoUnit	NoUnit
19856	NoUnit	NoUnit	NoUnit	NoUnit
19857	NoUnit	NoUnit	NoUnit	NoUnit
19858	NoUnit	NoUnit	NoUnit	NoUnit
19859	NoUnit	NoUnit	NoUnit	NoUnit
19860	NoUnit	NoUnit	NoUnit	NoUnit
19861	NoUnit	NoUnit	NoUnit	NoUnit
19862	NoUnit	NoUnit	NoUnit	NoUnit
19863	NoUnit	NoUnit	NoUnit	NoUnit
19864	NoUnit	NoUnit	NoUnit	NoUnit
19865	NoUnit	NoUnit	NoUnit	NoUnit
19866	NoUnit	NoUnit	NoUnit	NoUnit
19867	NoUnit	NoUnit	NoUnit	NoUnit
19868	NoUnit	NoUnit	NoUnit	NoUnit
19869	NoUnit	NoUnit	NoUnit	NoUnit
19870	NoUnit	NoUnit	NoUnit	NoUnit
19871	NoUnit	NoUnit	NoUnit	NoUnit
19872	NoUnit	NoUnit	NoUnit	NoUnit
19873	NoUnit	NoUnit	NoUnit	NoUnit
19874	NoUnit	NoUnit	NoUnit	NoUnit
19875	NoUnit	NoUnit	NoUnit	NoUnit
19876	NoUnit	NoUnit	NoUnit	NoUnit
19877	NoUnit	NoUnit	NoUnit	NoUnit
19878	NoUnit	NoUnit	NoUnit	NoUnit
19879	NoUnit	NoUnit	NoUnit	NoUnit
19880	NoUnit	NoUnit	NoUnit	NoUnit
19881	NoUnit	NoUnit	NoUnit	NoUnit
19882	NoUnit	NoUnit	NoUnit	NoUnit
19883	NoUnit	NoUnit	NoUnit	NoUnit
19884	NoUnit	NoUnit	NoUnit	NoUnit
19885	NoUnit	NoUnit	NoUnit	NoUnit
19886	NoUnit	NoUnit	NoUnit	NoUnit
19887	NoUnit	NoUnit	NoUnit	NoUnit
19888	NoUnit	NoUnit	NoUnit	NoUnit
19889	NoUnit	NoUnit	NoUnit	NoUnit
19890	NoUnit	NoUnit	NoUnit	NoUnit
19891	NoUnit	NoUnit	NoUnit	NoUnit
19892	NoUnit	NoUnit	NoUnit	NoUnit
19893	NoUnit	NoUnit	NoUnit	NoUnit
19894	NoUnit	NoUnit	NoUnit	NoUnit
19895	NoUnit	NoUnit	NoUnit	NoUnit
19896	NoUnit	NoUnit	NoUnit	NoUnit
19897	NoUnit	NoUnit	NoUnit	NoUnit
19898	NoUnit	NoUnit	NoUnit	NoUnit
19899	NoUnit	NoUnit	NoUnit	NoUnit
19900	NoUnit	NoUnit	NoUnit	NoUnit
19901	NoUnit	NoUnit	NoUnit	NoUnit
19902	NoUnit	NoUnit	NoUnit	NoUnit
19903	NoUnit	NoUnit	NoUnit	NoUnit
19904	NoUnit	NoUnit	NoUnit	NoUnit
19905	NoUnit	NoUnit	NoUnit	NoUnit
19906	NoUnit	NoUnit	NoUnit	NoUnit
19907	NoUnit	NoUnit	NoUnit	NoUnit
19908	NoUnit	NoUnit	NoUnit	NoUnit
19909	NoUnit	NoUnit	NoUnit	NoUnit
19910	NoUnit	NoUnit	NoUnit	NoUnit
19911	NoUnit	NoUnit	NoUnit	NoUnit
19912	NoUnit	NoUnit	NoUnit	NoUnit
19913	NoUnit	NoUnit	NoUnit	NoUnit
19914	NoUnit	NoUnit	NoUnit	NoUnit
19915	NoUnit	NoUnit	NoUnit	NoUnit
19916	NoUnit	NoUnit	NoUnit	NoUnit
19917	NoUnit	NoUnit	NoUnit	NoUnit
19918	NoUnit	NoUnit	NoUnit	NoUnit
19919	NoUnit	NoUnit	NoUnit	NoUnit
19920	NoUnit	NoUnit	NoUnit	NoUnit
19921	NoUnit	NoUnit	NoUnit	NoUnit
19922	NoUnit	NoUnit	NoUnit	NoUnit
19923	NoUnit	NoUnit	NoUnit	NoUnit
19924	NoUnit	NoUnit	NoUnit	NoUnit
19925	NoUnit	NoUnit	NoUnit	NoUnit
19926	NoUnit	NoUnit	NoUnit	NoUnit
19927	NoUnit	NoUnit	NoUnit	NoUnit
19928	NoUnit	NoUnit	NoUnit	NoUnit
19929	NoUnit	NoUnit	NoUnit	NoUnit
19930	NoUnit	NoUnit	NoUnit	NoUnit
19931	NoUnit	NoUnit	NoUnit	NoUnit
19932	NoUnit	NoUnit	NoUnit	NoUnit
19933	NoUnit	NoUnit	NoUnit	NoUnit
19934	NoUnit	NoUnit	NoUnit	NoUnit
19935	NoUnit	NoUnit	NoUnit	NoUnit
19936	NoUnit	NoUnit	NoUnit	NoUnit
19937	NoUnit	NoUnit	NoUnit	NoUnit
19938	NoUnit	NoUnit	NoUnit	NoUnit
19939	NoUnit	NoUnit	NoUnit	NoUnit
19940	NoUnit	NoUnit	NoUnit	NoUnit
19941	NoUnit	NoUnit	NoUnit	NoUnit
19942	NoUnit	NoUnit	NoUnit	NoUnit
19943	NoUnit	NoUnit	NoUnit	NoUnit
19944	NoUnit	NoUnit	NoUnit	NoUnit
19945	NoUnit	NoUnit	NoUnit	NoUnit
19946	NoUnit	NoUnit	NoUnit	NoUnit
19947	NoUnit	NoUnit	NoUnit	NoUnit
19948	NoUnit	NoUnit	NoUnit	NoUnit
19949	NoUnit	NoUnit	NoUnit	NoUnit
19950	NoUnit	NoUnit	NoUnit	NoUnit
19951	NoUnit	NoUnit	NoUnit	NoUnit
19952	NoUnit	NoUnit	NoUnit	NoUnit
19953	NoUnit	NoUnit	NoUnit	NoUnit
19954	NoUnit	NoUnit	NoUnit	NoUnit
19955	NoUnit	NoUnit	NoUnit	NoUnit
19956	NoUnit	NoUnit	NoUnit	NoUnit
19957	NoUnit	NoUnit	NoUnit	NoUnit
19958	NoUnit	NoUnit	NoUnit	NoUnit
19959	NoUnit	NoUnit	NoUnit	NoUnit
19960	NoUnit	NoUnit	NoUnit	NoUnit
19961	NoUnit	NoUnit	NoUnit	NoUnit
19962	NoUnit	NoUnit	NoUnit	NoUnit
19963	NoUnit	NoUnit	NoUnit	NoUnit
19964	NoUnit	NoUnit	NoUnit	NoUnit
19965	NoUnit	NoUnit	NoUnit	NoUnit
19966	NoUnit	NoUnit	NoUnit	NoUnit
19967	NoUnit	NoUnit	NoUnit	NoUnit
19968	NoUnit	NoUnit	NoUnit	NoUnit
19969	NoUnit	NoUnit	NoUnit	NoUnit
19970	NoUnit	NoUnit	NoUnit	NoUnit
19971	NoUnit	NoUnit	NoUnit	NoUnit
19972	NoUnit	NoUnit	NoUnit	NoUnit
19973	NoUnit	NoUnit	NoUnit	NoUnit
19974	NoUnit	NoUnit	NoUnit	NoUnit
19975	NoUnit	NoUnit	NoUnit	NoUnit
19976	NoUnit	NoUnit	NoUnit	NoUnit
19977	NoUnit	NoUnit	NoUnit	NoUnit
19978	NoUnit	NoUnit	NoUnit	NoUnit
19979	NoUnit	NoUnit	NoUnit	NoUnit
19980	NoUnit	NoUnit	NoUnit	NoUnit
19981	NoUnit	NoUnit	NoUnit	NoUnit
19982	NoUnit	NoUnit	NoUnit	NoUnit
19983	NoUnit	NoUnit	NoUnit	NoUnit
19984	NoUnit	NoUnit	NoUnit	NoUnit
19985	NoUnit	NoUnit	NoUnit	NoUnit
19986	NoUnit	NoUnit	NoUnit	NoUnit
19987	NoUnit	NoUnit	NoUnit	NoUnit
19988	NoUnit	NoUnit	NoUnit	NoUnit
19989	NoUnit	NoUnit	NoUnit	NoUnit
19990	NoUnit	NoUnit	NoUnit	NoUnit
19991	NoUnit	NoUnit	NoUnit	NoUnit
19992	NoUnit	NoUnit	NoUnit	NoUnit
19993	NoUnit	NoUnit	NoUnit	NoUnit
19994	NoUnit	NoUnit	NoUnit	NoUnit
19995	NoUnit	NoUnit	NoUnit	NoUnit
19996	NoUnit	NoUnit	NoUnit	NoUnit
19997	NoUnit	NoUnit	NoUnit	NoUnit
19998	NoUnit	NoUnit	NoUnit	NoUnit
19999	NoUnit	NoUnit	NoUnit	NoUnit
20000	NoUnit	NoUnit	NoUnit	NoUnit
20001	NoUnit	NoUnit	NoUnit	NoUnit
20002	NoUnit	NoUnit	NoUnit	NoUnit
20003	NoUnit	NoUnit	NoUnit	NoUnit
20004	NoUnit	NoUnit	NoUnit	NoUnit
20005	NoUnit	NoUnit	NoUnit	NoUnit
20006	NoUnit	NoUnit	NoUnit	NoUnit
20007	NoUnit	NoUnit	NoUnit	NoUnit
20008	NoUnit	NoUnit	NoUnit	NoUnit
20009	NoUnit	NoUnit	NoUnit	NoUnit
20010	NoUnit	NoUnit	NoUnit	NoUnit
20011	NoUnit	NoUnit	NoUnit	NoUnit
20012	NoUnit	NoUnit	NoUnit	NoUnit
20013	NoUnit	NoUnit	NoUnit	NoUnit
20014	NoUnit	NoUnit	NoUnit	NoUnit
20015	NoUnit	NoUnit	NoUnit	NoUnit
20016	NoUnit	NoUnit	NoUnit	NoUnit
20017	NoUnit	NoUnit	NoUnit	NoUnit
20018	NoUnit	NoUnit	NoUnit	NoUnit
20019	NoUnit	NoUnit	NoUnit	NoUnit
20020	NoUnit	NoUnit	NoUnit	NoUnit
20021	NoUnit	NoUnit	NoUnit	NoUnit
20022	NoUnit	NoUnit	NoUnit	NoUnit
20023	NoUnit	NoUnit	NoUnit	NoUnit
20024	NoUnit	NoUnit	NoUnit	NoUnit
20025	NoUnit	NoUnit	NoUnit	NoUnit
20026	NoUnit	NoUnit	NoUnit	NoUnit
20027	NoUnit	NoUnit	NoUnit	NoUnit
20028	NoUnit	NoUnit	NoUnit	NoUnit
20029	NoUnit	NoUnit	NoUnit	NoUnit
20030	NoUnit	NoUnit	NoUnit	NoUnit
20031	NoUnit	NoUnit	NoUnit	NoUnit
20032	NoUnit	NoUnit	NoUnit	NoUnit
20033	NoUnit	NoUnit	NoUnit	NoUnit
20034	NoUnit	NoUnit	NoUnit	NoUnit
20035	NoUnit	NoUnit	NoUnit	NoUnit
20036	NoUnit	NoUnit	NoUnit	NoUnit
20037	NoUnit	NoUnit	NoUnit	NoUnit
20038	NoUnit	NoUnit	NoUnit	NoUnit
20039	NoUnit	NoUnit	NoUnit	NoUnit
20040	NoUnit	NoUnit	NoUnit	NoUnit
20041	NoUnit	NoUnit	NoUnit	NoUnit
20042	NoUnit	NoUnit	NoUnit	NoUnit
20043	NoUnit	NoUnit	NoUnit	NoUnit
20044	NoUnit	NoUnit	NoUnit	NoUnit
20045	NoUnit	NoUnit	NoUnit	NoUnit
20046	NoUnit	NoUnit	NoUnit	NoUnit
20047	NoUnit	NoUnit	NoUnit	NoUnit
20048	NoUnit	NoUnit	NoUnit	NoUnit
20049	NoUnit	NoUnit	NoUnit	NoUnit
20050	NoUnit	NoUnit	NoUnit	NoUnit
20051	NoUnit	NoUnit	NoUnit	NoUnit
20052	NoUnit	NoUnit	NoUnit	NoUnit
20053	NoUnit	NoUnit	NoUnit	NoUnit
20054	NoUnit	NoUnit	NoUnit	NoUnit
20055	NoUnit	NoUnit	NoUnit	NoUnit
20056	NoUnit	NoUnit	NoUnit	NoUnit
20057	NoUnit	NoUnit	NoUnit	NoUnit
20058	NoUnit	NoUnit	NoUnit	NoUnit
20059	NoUnit	NoUnit	NoUnit	NoUnit
20060	NoUnit	NoUnit	NoUnit	NoUnit
20061	NoUnit	NoUnit	NoUnit	NoUnit
20062	NoUnit	NoUnit	NoUnit	NoUnit
20063	NoUnit	NoUnit	NoUnit	NoUnit
20064	NoUnit	NoUnit	NoUnit	NoUnit
20065	NoUnit	NoUnit	NoUnit	NoUnit
20066	NoUnit	NoUnit	NoUnit	NoUnit
20067	NoUnit	NoUnit	NoUnit	NoUnit
20068	NoUnit	NoUnit	NoUnit	NoUnit
20069	NoUnit	NoUnit	NoUnit	NoUnit
20070	NoUnit	NoUnit	NoUnit	NoUnit
20071	NoUnit	NoUnit	NoUnit	NoUnit
20072	NoUnit	NoUnit	NoUnit	NoUnit
20073	NoUnit	NoUnit	NoUnit	NoUnit
20074	NoUnit	NoUnit	NoUnit	NoUnit
20075	NoUnit	NoUnit	NoUnit	NoUnit
20076	NoUnit	NoUnit	NoUnit	NoUnit
20077	NoUnit	NoUnit	NoUnit	NoUnit
20078	NoUnit	NoUnit	NoUnit	NoUnit
20079	NoUnit	NoUnit	NoUnit	NoUnit
20080	NoUnit	NoUnit	NoUnit	NoUnit
20081	NoUnit	NoUnit	NoUnit	NoUnit
20082	NoUnit	NoUnit	NoUnit	NoUnit
20083	NoUnit	NoUnit	NoUnit	NoUnit
20084	NoUnit	NoUnit	NoUnit	NoUnit
20085	NoUnit	NoUnit	NoUnit	NoUnit
20086	NoUnit	NoUnit	NoUnit	NoUnit
20087	NoUnit	NoUnit	NoUnit	NoUnit
20088	NoUnit	NoUnit	NoUnit	NoUnit
20089	NoUnit	NoUnit	NoUnit	NoUnit
20090	NoUnit	NoUnit	NoUnit	NoUnit
20091	NoUnit	NoUnit	NoUnit	NoUnit
20092	NoUnit	NoUnit	NoUnit	NoUnit
20093	NoUnit	NoUnit	NoUnit	NoUnit
20094	NoUnit	NoUnit	NoUnit	NoUnit
20095	NoUnit	NoUnit	NoUnit	NoUnit
20096	NoUnit	NoUnit	NoUnit	NoUnit
20097	NoUnit	NoUnit	NoUnit	NoUnit
20098	NoUnit	NoUnit	NoUnit	NoUnit
20099	NoUnit	NoUnit	NoUnit	NoUnit
20100	NoUnit	NoUnit	NoUnit	NoUnit
20101	NoUnit	NoUnit	NoUnit	NoUnit
20102	NoUnit	NoUnit	NoUnit	NoUnit
20103	NoUnit	NoUnit	NoUnit	NoUnit
20104	NoUnit	NoUnit	NoUnit	NoUnit
20105	NoUnit	NoUnit	NoUnit	NoUnit
20106	NoUnit	NoUnit	NoUnit	NoUnit
20107	NoUnit	NoUnit	NoUnit	NoUnit
20108	NoUnit	NoUnit	NoUnit	NoUnit
20109	NoUnit	NoUnit	NoUnit	NoUnit
20110	NoUnit	NoUnit	NoUnit	NoUnit
20111	NoUnit	NoUnit	NoUnit	NoUnit
20112	NoUnit	NoUnit	NoUnit	NoUnit
20113	NoUnit	NoUnit	NoUnit	NoUnit
20114	NoUnit	NoUnit	NoUnit	NoUnit
20115	NoUnit	NoUnit	NoUnit	NoUnit
20116	NoUnit	NoUnit	NoUnit	NoUnit
20117	NoUnit	NoUnit	NoUnit	NoUnit
20118	NoUnit	NoUnit	NoUnit	NoUnit
20119	NoUnit	NoUnit	NoUnit	NoUnit
20120	NoUnit	NoUnit	NoUnit	NoUnit
20121	NoUnit	NoUnit	NoUnit	NoUnit
20122	NoUnit	NoUnit	NoUnit	NoUnit
20123	NoUnit	NoUnit	NoUnit	NoUnit
20124	NoUnit	NoUnit	NoUnit	NoUnit
20125	NoUnit	NoUnit	NoUnit	NoUnit
20126	NoUnit	NoUnit	NoUnit	NoUnit
20127	NoUnit	NoUnit	NoUnit	NoUnit
20128	NoUnit	NoUnit	NoUnit	NoUnit
20129	NoUnit	NoUnit	NoUnit	NoUnit
20130	NoUnit	NoUnit	NoUnit	NoUnit
20131	NoUnit	NoUnit	NoUnit	NoUnit
20132	NoUnit	NoUnit	NoUnit	NoUnit
20133	NoUnit	NoUnit	NoUnit	NoUnit
20134	NoUnit	NoUnit	NoUnit	NoUnit
20135	NoUnit	NoUnit	NoUnit	NoUnit
